1.9519e+05,1.9524e+05
1.953e+05,1.9535e+05
1.9542e+05,1.9546e+05
1.9553e+05,1.9558e+05
1.9565e+05,1.957e+05
1.9578e+05,1.9583e+05
1.9591e+05,1.9595e+05
1.9604e+05,1.9608e+05
1.9617e+05,1.9621e+05
1.9631e+05,1.9635e+05
1.9645e+05,1.9649e+05
1.966e+05,1.9664e+05
2.0964e+05,2.1098e+05
2.0966e+05,2.1098e+05
2.1165e+05,2.1173e+05
2.1183e+05,2.1189e+05
2.119e+05,2.1191e+05
2.1193e+05,2.1194e+05
2.1196e+05,2.1196e+05
2.12e+05,2.1215e+05
2.1202e+05,2.1205e+05
2.1202e+05,2.1205e+05
2.1218e+05,2.123e+05
2.3325e+05,2.3407e+05
2.3415e+05,2.3486e+05
2.3418e+05,2.3422e+05
2.3419e+05,2.3422e+05
2.3597e+05,2.3636e+05
2.36e+05,2.3603e+05
2.447e+05,2.4698e+05
2.4474e+05,2.4477e+05
2.4536e+05,2.4552e+05
2.4536e+05,2.4552e+05
2.4561e+05,2.4565e+05
2.4576e+05,2.458e+05
2.4709e+05,2.4849e+05
2.4856e+05,2.4928e+05
2.4859e+05,2.4862e+05
2.4859e+05,2.4862e+05
2.4901e+05,2.4926e+05
2.5014e+05,2.5069e+05
2.5017e+05,2.502e+05
2.519e+05,2.5241e+05
2.5193e+05,2.5196e+05
2.5193e+05,2.5196e+05
2.5388e+05,2.5391e+05
2.5393e+05,2.5472e+05
2.5548e+05,2.5607e+05
2.5552e+05,2.5556e+05
2.5693e+05,2.5866e+05
2.5696e+05,2.57e+05
2.587e+05,2.5914e+05
2.5874e+05,2.5877e+05
2.597e+05,2.6042e+05
2.8524e+05,2.8529e+05
2.8586e+05,2.877e+05
2.8588e+05,2.877e+05
2.8878e+05,2.8888e+05
2.8879e+05,2.888e+05
2.8881e+05,2.8888e+05
2.8882e+05,2.8883e+05
2.8885e+05,2.8885e+05
2.8888e+05,2.8893e+05
2.8903e+05,2.893e+05
2.8904e+05,2.893e+05
2.8909e+05,2.893e+05
2.8919e+05,2.893e+05
2.892e+05,2.893e+05
2.8932e+05,2.8934e+05
3.0677e+05,3.0678e+05
3.0679e+05,3.0681e+05
3.0682e+05,3.0683e+05
3.0684e+05,3.0686e+05
3.0688e+05,3.07e+05
3.0701e+05,3.0706e+05
3.0715e+05,3.0716e+05
3.1018e+05,3.1076e+05
3.1021e+05,3.1024e+05
3.1021e+05,3.1024e+05
3.1604e+05,3.1649e+05
3.1607e+05,3.1611e+05
3.1608e+05,3.1611e+05
3.1608e+05,3.1611e+05
3.1787e+05,3.1792e+05
3.1808e+05,3.1808e+05
3.1819e+05,3.1819e+05
3.1827e+05,3.1827e+05
3.183e+05,3.1832e+05
3.1834e+05,3.1835e+05
3.1836e+05,3.1839e+05
3.184e+05,3.1842e+05
3.1843e+05,3.1845e+05
3.1846e+05,3.1847e+05
3.1849e+05,3.185e+05
3.1859e+05,3.186e+05
3.1865e+05,3.1866e+05
3.1871e+05,3.1871e+05
3.2182e+05,3.2683e+05
3.2221e+05,3.2232e+05
3.2238e+05,3.2248e+05
3.2254e+05,3.2265e+05
3.2268e+05,3.2328e+05
3.227e+05,3.2281e+05
3.2277e+05,3.2288e+05
3.2287e+05,3.2298e+05
3.2303e+05,3.2314e+05
3.232e+05,3.2568e+05
3.2335e+05,3.2344e+05
3.2351e+05,3.236e+05
3.2367e+05,3.2376e+05
3.2382e+05,3.239e+05
3.2397e+05,3.2404e+05
3.2411e+05,3.2419e+05
3.2428e+05,3.2434e+05
3.2443e+05,3.2449e+05
3.2459e+05,3.2465e+05
3.2475e+05,3.2481e+05
3.2492e+05,3.2498e+05
3.2509e+05,3.2514e+05
3.2526e+05,3.2532e+05
3.2544e+05,3.2549e+05
3.2551e+05,3.2554e+05
3.2556e+05,3.2673e+05
3.2563e+05,3.2568e+05
3.2762e+05,3.2764e+05
3.2782e+05,3.3007e+05
3.2957e+05,3.3007e+05
3.2961e+05,3.2964e+05
3.2961e+05,3.2964e+05
3.3056e+05,3.314e+05
3.3220e+05,3.3261e+05
3.4532e+05,3.5529e+05
3.548e+05,3.5529e+05
3.5484e+05,3.5487e+05
3.5654e+05,3.566e+05
3.5699e+05,3.5864e+05
3.5701e+05,3.5864e+05
3.5902e+05,3.5917e+05
3.5946e+05,3.5954e+05
3.5964e+05,3.598e+05
3.5964e+05,3.598e+05
3.5981e+05,3.5988e+05
3.5982e+05,3.5988e+05
3.6006e+05,3.6008e+05
3.6006e+05,3.6008e+05
3.7352e+05,3.7401e+05
3.7356e+05,3.736e+05
3.7626e+05,3.7627e+05
3.7629e+05,3.763e+05
3.7631e+05,3.7632e+05
3.7634e+05,3.7635e+05
3.7639e+05,3.7644e+05
3.764e+05,3.7644e+05
3.7645e+05,3.7653e+05
3.7674e+05,3.7752e+05
3.7677e+05,3.7681e+05
3.7811e+05,3.7872e+05
3.7814e+05,3.7818e+05
3.7814e+05,3.7818e+05
3.7949e+05,3.8031e+05
3.7952e+05,3.7956e+05
3.7952e+05,3.7956e+05
3.8101e+05,3.8157e+05
3.8104e+05,3.8107e+05
3.826e+05,3.8313e+05
3.8264e+05,3.8267e+05
3.8447e+05,3.8499e+05
3.8451e+05,3.8454e+05
3.8691e+05,3.8741e+05
3.8694e+05,3.8698e+05
3.8923e+05,3.9023e+05
3.9028e+05,3.9114e+05
3.9065e+05,3.9114e+05
3.9069e+05,3.9072e+05
3.9137e+05,3.9138e+05
3.9148e+05,3.9149e+05
3.9407e+05,3.9458e+05
3.941e+05,3.9414e+05
3.9411e+05,3.9414e+05
5.5177e+05,5.5354e+05
5.5415e+05,5.5435e+05
5.5416e+05,5.5419e+05
5.6614e+05,5.6619e+05
5.6987e+05,5.6988e+05
5.7001e+05,5.7009e+05
5.7013e+05,5.7037e+05
5.7014e+05,5.7037e+05
5.7019e+05,5.7037e+05
5.7034e+05,5.7037e+05
5.7035e+05,5.7037e+05
5.7046e+05,5.7056e+05
5.7047e+05,5.7047e+05
5.705e+05,5.705e+05
5.7053e+05,5.7053e+05
5.7061e+05,5.7082e+05
5.7083e+05,5.7091e+05
5.924e+05,5.9241e+05
5.9242e+05,5.9244e+05
5.9245e+05,5.9247e+05
5.9248e+05,5.925e+05
5.9253e+05,5.9265e+05
5.9266e+05,5.9269e+05
5.9705e+05,5.9763e+05
5.9709e+05,5.9713e+05
5.9709e+05,5.9713e+05
6.0434e+05,6.0513e+05
6.0438e+05,6.0442e+05
6.0438e+05,6.0442e+05
6.0493e+05,6.0499e+05
6.0505e+05,6.0506e+05
6.0508e+05,6.0511e+05
6.0512e+05,6.0513e+05
6.0514e+05,6.0517e+05
6.0518e+05,6.0521e+05
6.0523e+05,6.0525e+05
6.053e+05,6.053e+05
6.0542e+05,6.0543e+05
6.0554e+05,6.0555e+05
6.0554e+05,6.0555e+05
6.056e+05,6.0560e+05
6.0566e+05,6.0567e+05
6.0575e+05,6.0576e+05
6.058e+05,6.0581e+05
6.0585e+05,6.0587e+05
6.0588e+05,6.059e+05
6.0591e+05,6.0593e+05
6.0594e+05,6.0596e+05
6.0597e+05,6.0599e+05
6.06e+05,6.0602e+05
6.0603e+05,6.0605e+05
6.0607e+05,6.0609e+05
6.061e+05,6.0612e+05
6.0617e+05,6.0618e+05
6.0621e+05,6.0622e+05
6.0626e+05,6.0627e+05
6.063e+05,6.0632e+05
6.0633e+05,6.0636e+05
6.0638e+05,6.064e+05
6.0641e+05,6.0643e+05
6.0645e+05,6.0647e+05
6.0648e+05,6.0651e+05
6.0653e+05,6.0654e+05
6.0657e+05,6.0658e+05
6.066e+05,6.0661e+05
6.0663e+05,6.0664e+05
6.0666e+05,6.0667e+05
6.0674e+05,6.0675e+05
6.0681e+05,6.0682e+05
6.0687e+05,6.0688e+05
6.1393e+05,6.1733e+05
6.1922e+05,6.2313e+05
6.2175e+05,6.226e+05
6.2175e+05,6.226e+05
6.2177e+05,6.226e+05
6.2256e+05,6.226e+05
6.2332e+05,6.2375e+05
6.5229e+05,6.5234e+05
6.5279e+05,6.5282e+05
6.547e+05,6.5494e+05
6.5471e+05,6.5494e+05
6.552e+05,6.5541e+05
6.5557e+05,6.5566e+05
6.5574e+05,6.558e+05
6.5574e+05,6.558e+05
6.5587e+05,6.5591e+05
6.559e+05,6.5591e+05
6.5592e+05,6.5594e+05
6.5593e+05,6.5594e+05
6.5602e+05,6.5627e+05
6.5603e+05,6.5621e+05
6.563e+05,6.564e+05
6.5668e+05,6.5668e+05
6.7525e+05,6.7806e+05
6.789e+05,6.8069e+05
6.7924e+05,6.793e+05
6.7942e+05,6.7946e+05
6.8029e+05,6.8034e+05
6.805e+05,6.805e+05
6.8062e+05,6.8063e+05
6.8068e+05,6.8069e+05
6.8072e+05,6.8072e+05
6.8075e+05,6.8076e+05
6.8082e+05,6.8083e+05
6.8086e+05,6.8087e+05
6.8093e+05,6.8095e+05
6.8098e+05,6.81e+05
6.8373e+05,6.8378e+05
6.8385e+05,6.8387e+05
6.8389e+05,6.8391e+05
6.8392e+05,6.8393e+05
6.8396e+05,6.8398e+05
6.8401e+05,6.8402e+05
6.8404e+05,6.8405e+05
6.8411e+05,6.8411e+05
6.8416e+05,6.8416e+05
6.8579e+05,6.8678e+05
6.8619e+05,6.8629e+05
6.8636e+05,6.8646e+05
6.8652e+05,6.8662e+05
6.8668e+05,6.8678e+05
6.8685e+05,6.8693e+05
6.87e+05,6.8709e+05
6.8716e+05,6.8725e+05
6.8731e+05,6.874e+05
6.8732e+05,6.874e+05
6.8747e+05,6.8756e+05
6.8762e+05,6.8771e+05
6.8778e+05,6.8786e+05
6.8793e+05,6.8801e+05
6.8809e+05,6.8816e+05
6.8824e+05,6.8832e+05
6.8841e+05,6.8848e+05
6.8857e+05,6.8864e+05
6.8875e+05,6.8881e+05
6.8891e+05,6.8897e+05
6.8909e+05,6.8915e+05
6.8929e+05,6.8935e+05
6.8949e+05,6.8954e+05
6.8969e+05,6.8975e+05
6.9323e+05,6.9476e+05
6.9535e+05,7.0026e+05
6.9535e+05,7.0026e+05
6.9946e+05,7.0026e+05
6.9947e+05,7.0026e+05
7.0046e+05,7.0053e+05
7.006e+05,7.0074e+05
7.006e+05,7.0074e+05
7.0087e+05,7.0156e+05
7.0088e+05,7.0165e+05
7.0136e+05,7.0147e+05
7.0153e+05,7.0156e+05
7.0172e+05,7.0184e+05
7.019e+05,7.0201e+05
7.0208e+05,7.0219e+05
7.0226e+05,7.0237e+05
7.0243e+05,7.0254e+05
7.026e+05,7.0271e+05
7.0278e+05,7.0288e+05
7.0294e+05,7.0304e+05
7.0311e+05,7.0321e+05
7.0328e+05,7.0338e+05
7.0345e+05,7.0354e+05
7.0362e+05,7.037e+05
7.0378e+05,7.0386e+05
7.0395e+05,7.0402e+05
7.0412e+05,7.0419e+05
7.0429e+05,7.0436e+05
7.0447e+05,7.0453e+05
7.0465e+05,7.0471e+05
7.0485e+05,7.0491e+05
7.0505e+05,7.0511e+05
7.0527e+05,7.0532e+05
7.0681e+05,7.0816e+05
7.0916e+05,7.122e+05
7.1308e+05,7.1399e+05
7.3866e+05,7.3873e+05
7.4257e+05,7.4258e+05
7.4328e+05,7.4336e+05
7.4339e+05,7.4364e+05
7.434e+05,7.4364e+05
7.4341e+05,7.4346e+05
7.4373e+05,7.8553e+05
7.6337e+05,7.7485e+05
7.7486e+05,7.7677e+05
7.858e+05,7.8924e+05
7.8857e+05,7.8924e+05
7.8858e+05,7.8924e+05
7.895e+05,7.8961e+05
7.8967e+05,7.8974e+05
7.8981e+05,7.8988e+05
7.8996e+05,7.9003e+05
7.901e+05,7.9017e+05
7.9025e+05,7.9031e+05
7.9039e+05,7.9046e+05
7.9054e+05,7.9061e+05
7.9069e+05,7.9076e+05
7.9084e+05,7.9091e+05
7.9099e+05,7.9104e+05
8.0133e+05,8.0137e+05
8.0139e+05,8.0167e+05
8.2488e+05,8.2494e+05
8.2869e+05,8.2889e+05
8.2892e+05,8.2898e+05
8.2893e+05,8.2898e+05
8.2909e+05,8.2914e+05
8.291e+05,8.2914e+05
8.2959e+05,8.2972e+05
8.296e+05,8.2972e+05
8.2973e+05,8.2976e+05
8.6113e+05,8.6466e+05
8.6574e+05,8.743e+05
8.7999e+05,8.8053e+05
8.8205e+05,8.8314e+05
8.8225e+05,8.823e+05
8.8236e+05,8.8240e+05
8.8246e+05,8.8251e+05
8.8257e+05,8.8261e+05
8.8268e+05,8.8272e+05
8.8278e+05,8.8282e+05
8.8288e+05,8.8293e+05
8.8299e+05,8.8304e+05
8.831e+05,8.8314e+05
8.8321e+05,8.8325e+05
8.8332e+05,8.8336e+05
8.8342e+05,8.8346e+05
8.8353e+05,8.8357e+05
8.8363e+05,8.8368e+05
8.8374e+05,8.8378e+05
8.8385e+05,8.8389e+05
8.8395e+05,8.84e+05
8.8406e+05,8.8411e+05
8.8417e+05,8.8421e+05
8.8428e+05,8.8432e+05
8.8439e+05,8.8443e+05
8.8449e+05,8.8454e+05
8.846e+05,8.8464e+05
9.0891e+05,9.0896e+05
9.1164e+05,9.1165e+05
9.1167e+05,9.1168e+05
9.117e+05,9.1171e+05
9.1191e+05,9.1208e+05
9.1209e+05,9.122e+05
9.1248e+05,9.1251e+05
9.128e+05,9.1370e+05
9.1364e+05,9.1370e+05
9.1374e+05,9.138e+05
9.2242e+05,9.2263e+05
9.2264e+05,9.2272e+05
9.2292e+05,9.23e+05
9.2489e+05,9.2496e+05
9.2489e+05,9.2496e+05
9.2498e+05,9.2504e+05
9.2498e+05,9.2504e+05
9.2498e+05,9.2504e+05
9.2507e+05,9.2516e+05
9.2518e+05,9.2536e+05
9.5494e+05,9.5749e+05
9.5519e+05,9.5525e+05
9.5532e+05,9.5537e+05
9.5544e+05,9.555e+05
9.5557e+05,9.5562e+05
9.5569e+05,9.5575e+05
9.5581e+05,9.5587e+05
9.5582e+05,9.5587e+05
9.5595e+05,9.56e+05
9.5607e+05,9.5612e+05
9.562e+05,9.5624e+05
9.5632e+05,9.5637e+05
9.5645e+05,9.565e+05
9.5645e+05,9.565e+05
9.5658e+05,9.5663e+05
9.5671e+05,9.5677e+05
9.5672e+05,9.5677e+05
9.5684e+05,9.5689e+05
9.5698e+05,9.5702e+05
9.571e+05,9.5715e+05
9.5710e+05,9.5715e+05
9.5724e+05,9.5729e+05
9.5737e+05,9.5742e+05
9.6182e+05,9.6438e+05
9.6426e+05,9.6437e+05
9.6445e+05,9.653e+05
9.82e+05,9.8412e+05
9.8686e+05,9.8775e+05
9.8766e+05,9.8775e+05
9.8777e+05,9.8782e+05
9.8777e+05,9.8782e+05
9.879e+05,9.8796e+05
9.8962e+05,9.9236e+05
9.9196e+05,9.9236e+05
9.9197e+05,9.9236e+05
1.0062e+06,1.0118e+06
1.0066e+06,1.0068e+06
1.0068e+06,1.007e+06
1.007e+06,1.0072e+06
1.0072e+06,1.0073e+06
1.0074e+06,1.0075e+06
1.0076e+06,1.0077e+06
1.0077e+06,1.0079e+06
1.0079e+06,1.008e+06
1.0081e+06,1.0082e+06
1.0083e+06,1.0084e+06
1.0084e+06,1.0085e+06
1.0086e+06,1.0087e+06
1.0088e+06,1.0089e+06
1.009e+06,1.0091e+06
1.0092e+06,1.0093e+06
1.0094e+06,1.0095e+06
1.0096e+06,1.0097e+06
1.0098e+06,1.0099e+06
1.0101e+06,1.0101e+06
1.0103e+06,1.0104e+06
1.0105e+06,1.0106e+06
1.016e+06,1.0161e+06
1.0163e+06,1.0211e+06
1.0165e+06,1.0166e+06
1.0167e+06,1.0168e+06
1.0168e+06,1.0169e+06
1.017e+06,1.0171e+06
1.0171e+06,1.0172e+06
1.0173e+06,1.0173e+06
1.0174e+06,1.0175e+06
1.0175e+06,1.0176e+06
1.0177e+06,1.0178e+06
1.0178e+06,1.0179e+06
1.018e+06,1.018e+06
1.0181e+06,1.0182e+06
1.0183e+06,1.0183e+06
1.0184e+06,1.0185e+06
1.0185e+06,1.0186e+06
1.0187e+06,1.0188e+06
1.0189e+06,1.0189e+06
1.0191e+06,1.0191e+06
1.0193e+06,1.0193e+06
1.0195e+06,1.0195e+06
1.0197e+06,1.0197e+06
1.0399e+06,1.0402e+06
1.0408e+06,1.0408e+06
1.0446e+06,1.0462e+06
1.0467e+06,1.0469e+06
1.0467e+06,1.0469e+06
1.0669e+06,1.0669e+06
1.067e+06,1.067e+06
1.067e+06,1.067e+06
1.067e+06,1.067e+06
1.0671e+06,1.0672e+06
1.0672e+06,1.0673e+06
1.0673e+06,1.0673e+06
1.0674e+06,1.0703e+06
1.0758e+06,1.0759e+06
1.0775e+06,1.0775e+06
1.0791e+06,1.0806e+06
1.0794e+06,1.0795e+06
1.0808e+06,1.0811e+06
1.081e+06,1.0811e+06
1.0812e+06,1.0813e+06
1.0813e+06,1.0814e+06
1.0815e+06,1.0816e+06
1.0816e+06,1.0817e+06
1.0818e+06,1.0818e+06
1.0819e+06,1.082e+06
1.082e+06,1.0821e+06
1.0822e+06,1.0827e+06
1.0823e+06,1.0824e+06
1.0824e+06,1.0825e+06
1.0826e+06,1.0827e+06
1.0827e+06,1.0828e+06
1.0829e+06,1.0829e+06
1.0829e+06,1.0829e+06
1.083e+06,1.0831e+06
1.0831e+06,1.0832e+06
1.0832e+06,1.0835e+06
1.0833e+06,1.0834e+06
1.0834e+06,1.0835e+06
1.0836e+06,1.0837e+06
1.0836e+06,1.0837e+06
1.0836e+06,1.0837e+06
1.0837e+06,1.0838e+06
1.0837e+06,1.0838e+06
1.0839e+06,1.084e+06
1.0839e+06,1.0842e+06
1.084e+06,1.0841e+06
1.0841e+06,1.0842e+06
1.0842e+06,1.0842e+06
1.0842e+06,1.0843e+06
1.0843e+06,1.0844e+06
1.0845e+06,1.0845e+06
1.0846e+06,1.0847e+06
1.0848e+06,1.0849e+06
1.085e+06,1.085e+06
1.0851e+06,1.0852e+06
1.0853e+06,1.0853e+06
1.0854e+06,1.0855e+06
1.0857e+06,1.0858e+06
1.0858e+06,1.0871e+06
1.0863e+06,1.0864e+06
1.0865e+06,1.0866e+06
1.0867e+06,1.0871e+06
1.0868e+06,1.0868e+06
1.0869e+06,1.087e+06
1.0869e+06,1.087e+06
1.0869e+06,1.087e+06
1.0871e+06,1.0872e+06
1.0873e+06,1.0874e+06
1.0875e+06,1.0876e+06
1.0877e+06,1.0878e+06
1.0878e+06,1.088e+06
1.088e+06,1.0881e+06
1.0882e+06,1.0883e+06
1.0884e+06,1.0885e+06
1.0886e+06,1.0887e+06
1.0888e+06,1.0889e+06
1.0889e+06,1.089e+06
1.0891e+06,1.0892e+06
1.0893e+06,1.0894e+06
1.0895e+06,1.0896e+06
1.0897e+06,1.0898e+06
1.0899e+06,1.09e+06
1.0901e+06,1.0901e+06
1.0903e+06,1.0903e+06
1.0905e+06,1.0906e+06
1.0907e+06,1.0908e+06
1.0909e+06,1.091e+06
1.0912e+06,1.0912e+06
1.0936e+06,1.0962e+06
1.098e+06,1.0983e+06
1.0983e+06,1.1006e+06
1.1002e+06,1.1006e+06
1.1291e+06,1.1293e+06
1.1304e+06,1.1305e+06
1.1304e+06,1.1305e+06
1.1307e+06,1.1307e+06
1.1307e+06,1.1307e+06
1.1317e+06,1.1317e+06
1.1492e+06,1.1492e+06
1.1496e+06,1.1496e+06
1.1496e+06,1.1496e+06
1.1496e+06,1.1496e+06
1.1497e+06,1.1497e+06
1.1497e+06,1.1499e+06
1.1499e+06,1.1499e+06
1.1566e+06,1.1566e+06
1.1566e+06,1.1566e+06
1.1567e+06,1.1567e+06
1.1567e+06,1.1591e+06
1.1699e+06,1.1731e+06
1.1749e+06,1.175e+06
1.203e+06,1.203e+06
1.2064e+06,1.2064e+06
1.2064e+06,1.2064e+06
1.2065e+06,1.2067e+06
1.2073e+06,1.2074e+06
1.2074e+06,1.2075e+06
1.2074e+06,1.2075e+06
1.2077e+06,1.2078e+06
1.2458e+06,1.2459e+06
1.246e+06,1.246e+06
1.2461e+06,1.2461e+06
1.2461e+06,1.2461e+06
1.2462e+06,1.2462e+06
1.2462e+06,1.2462e+06
1.2463e+06,1.2463e+06
1.2464e+06,1.2464e+06
1.2464e+06,1.2464e+06
1.2465e+06,1.2465e+06
1.2466e+06,1.2466e+06
1.2466e+06,1.2466e+06
1.2467e+06,1.2467e+06
1.2468e+06,1.2468e+06
1.2468e+06,1.2468e+06
1.2469e+06,1.2469e+06
1.2469e+06,1.247e+06
1.2482e+06,1.2483e+06
1.2483e+06,1.2483e+06
1.2484e+06,1.2484e+06
1.2485e+06,1.2485e+06
1.2485e+06,1.2485e+06
1.2486e+06,1.2486e+06
1.2487e+06,1.2487e+06
1.2495e+06,1.2495e+06
1.2496e+06,1.2496e+06
1.2497e+06,1.2497e+06
1.2497e+06,1.2497e+06
1.2497e+06,1.2497e+06
1.2512e+06,1.2514e+06
1.2514e+06,1.2515e+06
1.2515e+06,1.2522e+06
1.2521e+06,1.2522e+06
1.2554e+06,1.2565e+06
1.2565e+06,1.2565e+06
1.2567e+06,1.2567e+06
1.2567e+06,1.2568e+06
1.2568e+06,1.2568e+06
1.2568e+06,1.2569e+06
1.2572e+06,1.2572e+06
1.2573e+06,1.2574e+06
1.2575e+06,1.2575e+06
1.2576e+06,1.2576e+06
1.2576e+06,1.2576e+06
1.2577e+06,1.2577e+06
1.2578e+06,1.2578e+06
1.2578e+06,1.2578e+06
1.2632e+06,1.2635e+06
1.2636e+06,1.2637e+06
1.2924e+06,1.2925e+06
1.2925e+06,1.2926e+06
1.2926e+06,1.2928e+06
1.2928e+06,1.2928e+06
1.294e+06,1.2941e+06
1.3106e+06,1.3106e+06
1.3106e+06,1.3106e+06
1.3106e+06,1.3106e+06
1.3106e+06,1.3107e+06
1.3107e+06,1.3107e+06
1.3107e+06,1.3109e+06
1.3108e+06,1.3109e+06
1.311e+06,1.315e+06
1.3332e+06,1.3333e+06
1.3405e+06,1.3421e+06
1.3421e+06,1.3421e+06
1.3421e+06,1.3439e+06
1.3441e+06,1.3456e+06
1.3718e+06,1.3719e+06
1.3745e+06,1.3745e+06
1.4004e+06,1.4005e+06
1.4005e+06,1.4005e+06
1.4005e+06,1.4005e+06
1.4005e+06,1.4006e+06
1.4006e+06,1.4006e+06
1.4006e+06,1.4006e+06
1.4007e+06,1.4009e+06
1.4009e+06,1.4009e+06
1.4011e+06,1.4025e+06
1.4029e+06,1.4073e+06
1.407e+06,1.4073e+06
1.4072e+06,1.4073e+06
1.4073e+06,1.4074e+06
1.4073e+06,1026
